id_colonia,cve_alcaldia,nom_alcaldia,nom_colonia,centroide_lat,centroide_lon,pob_colonia,pob_menores_estim,pobreza_pct_promedio,pct_aguadv,pct_drenaje,pct_excede_nom_local,antiguedad_red_proxy,antiguedad_red_anos_estim,n_fugas_total,fugas_por_10k_hab_total,lag_promedio_dias,dist_planta_km,planta_cercana_id,tasa_morbilidad_estimada_por_100k,casos_morbilidad_estimados,factor_riesgo_morbilidad,IVH,estres_score,riesgo_infantil,score_priorizacion,rank,d_urgencia,d_magnitud,d_remediabilidad,d_equidad,d_retorno,causa_raiz,intervencion,flag_top_100,flag_top_200,flag_critico_ivh,flag_estres_alto,flag_red_40plus,flag_pob_infantil_alta
03-113,003,COYOACAN,VIEJO EJIDO SANTA URSULA COAPA,19.304483,-99.14184,8349,1241.0,27.5,99.76,99.72,59.5,0.7375,42.0,271,324.59,2.3,6.26,PLANTA_044,2737.72,228.6,0.5473264263642893,0.5351,0.19243718815887215,0.09151724766940547,0.1243,862,0.019302723345009022,0.16017279978586893,0.16477332413604934,0.42020563254358523,0.02511360363132089,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
12-108,012,TLALPAN,NIÑO JESUS (BARR),19.286713,-99.161005,1644,303.0,38.69,95.66,99.47,59.5,0.686,39.0,341,2074.21,5.35,6.39,PLANTA_044,9300.26,152.9,1.859316331252085,0.7104,0.36263889880122685,0.03024052128518893,0.1242,863,0.0159886880530146,0.04153998342877259,0.1972355157789066,0.670317389360751,0.017437921212979185,ambas,Intervención dual: red + planta (proyecto integral),0,0,1,0,0,0
05-105,005,GUSTAVO A. MADERO,LA MALINCHE,19.452756,-99.104443,4344,786.0,33.69,99.63,99.76,0.0,0.8242,46.0,84,193.37,0.75,2.68,PLANTA_037,3051.02,132.5,0.6099621935398889,0.3574,0.30462351212759886,0.0356617581874497,0.1242,864,0.013523987337780687,0.055369281608500305,0.2422893001337195,0.558560572194904,0.01346844469328294,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
12-167,012,TLALPAN,TECORRAL,19.259781,-99.166764,1605,296.0,38.69,95.66,99.47,59.5,0.686,39.0,64,398.75,0.56,6.13,PLANTA_044,9300.26,149.3,1.859316331252085,0.6712,0.2542986707607526,0.027715813700667693,0.1242,865,0.015612141235047653,0.03828185358558086,0.20225531735296523,0.670317389360751,0.017020427649653582,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,0,0
12-151,012,TLALPAN,SN JUAN TEPEXIMILPA,19.272523,-99.190602,2220,410.0,38.69,95.66,99.47,100.0,0.686,39.0,379,1707.21,1.92,8.79,PLANTA_044,9300.26,206.5,1.859316331252085,0.7336,0.3280755676757537,0.04266548167590364,0.1242,866,0.021744475127652246,0.05810338744317214,0.16348881799651813,0.670317389360751,0.02365393648916038,ambas,Intervención dual: red + planta (proyecto integral),0,0,1,0,0,0
03-136,003,COYOACAN,PEDREGAL DE SANTA URSULA II,19.30873,-99.150299,9025,1341.0,27.5,99.76,99.72,59.5,0.7375,42.0,174,192.8,,7.17,PLANTA_044,2737.72,247.1,0.5473264263642893,0.5227,0.16033535317199996,0.09629135055243752,0.1242,867,0.020886211724419113,0.16915452354614835,0.1491659484015055,0.42020563254358523,0.027169771144884763,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,1
03-141,003,COYOACAN,PEDREGAL DE STO DOMINGO III,19.331433,-99.164253,9637,1432.0,27.5,99.76,99.72,59.5,0.7375,42.0,343,355.92,,9.11,PLANTA_006,2737.72,263.8,0.5473264263642893,0.5373,0.1832570058721379,0.10618315359074404,0.1242,868,0.022327186149682297,0.18571426753227607,0.12527267302454112,0.42020563254358523,0.02902587911658837,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,1
17-012,017,VENUSTIANO CARRANZA,CARACOL,19.426221,-99.069632,5053,889.0,29.9,99.6,99.59,15.8,0.7336,42.0,78,154.36,6.36,3.89,PLANTA_037,3553.95,179.6,0.7105078100882739,0.4734,0.18529016791990083,0.05671937841654543,0.1241,869,0.01793057686178351,0.08555353476614116,0.23533084258142176,0.4738489047831918,0.019730646169149678,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
17-040,017,VENUSTIANO CARRANZA,MICHOACANA (AMPL),19.448324,-99.113076,2319,408.0,29.9,99.6,99.59,0.0,0.7336,42.0,4,17.25,,2.28,PLANTA_037,3553.95,82.4,0.7105078100882739,0.2695,0.07725265120544442,0.01272715539762068,0.1241,870,0.008043173727028443,0.022020056753592025,0.33744603120227806,0.4738489047831918,0.00889327677484646,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
16-010,016,MIGUEL HIDALGO,ANAHUAC MARIANO ESCOBEDO,19.444827,-99.181135,2533,382.0,14.29,98.4,98.39,0.0,0.3551,23.0,150,592.18,0.39,4.19,PLANTA_000,8873.16,224.8,1.7739300667909348,0.2382,0.05632779319417874,0.010027111136171123,0.1241,871,0.01929215048358409,0.02124311328648938,0.48000323779226506,0.12494412159141709,0.03586462232553868,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,0
03-130,003,COYOACAN,AJUSCO III,19.31364,-99.164833,9698,1441.0,27.5,99.76,99.72,59.5,0.7375,42.0,161,166.01,,8.58,PLANTA_044,2737.72,265.5,0.5473264263642893,0.5192,0.14758213635919318,0.1027079030247773,0.1241,872,0.022469700103829204,0.18058165313108157,0.130839482728488,0.42020563254358523,0.029214824239456396,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,1
17-049,017,VENUSTIANO CARRANZA,PINO (U HAB),19.409821,-99.09875,929,163.0,29.9,99.6,99.59,15.8,0.7336,42.0,26,279.87,,2.09,PLANTA_006,3553.95,33.0,0.7105078100882739,0.4875,0.26630935879309614,0.01038334312750348,0.124,873,0.00300697046712202,0.015833134896044123,0.35651681086571607,0.4738489047831918,0.0033853956217746593,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
05-167,005,GUSTAVO A. MADERO,SAN PEDRO EL CHICO,19.471173,-99.097624,4913,889.0,33.69,99.63,99.76,0.0,0.8242,46.0,425,865.05,0.17,3.0,PLANTA_005,3051.02,149.9,0.6099621935398889,0.393,0.4376861686947406,0.04539240865824874,0.124,874,0.015341628424819615,0.06896903345714536,0.22017417816062154,0.558560572194904,0.01527573382596944,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,0,1,0
12-216,012,TLALPAN,LA MAGUEYERA,19.244465,-99.145813,602,111.0,38.69,95.66,99.47,59.5,0.686,39.0,13,215.95,0.0,4.21,PLANTA_044,9300.26,56.0,1.859316331252085,0.6566,0.23388023580669878,0.009731321340839197,0.124,875,0.005660546760206861,0.013761720683267021,0.2548353856934372,0.670317389360751,0.0062003861334650415,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,0,0
11-003,011,TLAHUAC,DEL MAR NORTE,19.293446,-99.056835,2814,603.0,41.5,97.6,99.5,0.0,0.8101,46.0,337,1197.58,0.22,5.19,PLANTA_033,6937.08,195.2,1.3868676118819157,0.489,0.48859973626639386,0.039812495018390626,0.1239,876,0.023870600656572774,0.04902356917270792,0.1397578640273993,0.7331247206079571,0.02019912670755441,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,1,1,0
12-068,012,TLALPAN,JUVENTUD UNIDA,19.268823,-99.152866,982,181.0,38.69,95.66,99.47,59.5,0.686,39.0,27,274.95,11.05,4.83,PLANTA_044,9300.26,91.3,1.859316331252085,0.6623,0.24270970437956135,0.01643967033446226,0.1239,877,0.009426014939876349,0.02293355738554732,0.23407035477345697,0.670317389360751,0.01029414246274109,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,0,0
12-005,012,TLALPAN,AMSA,19.285012,-99.138869,695,128.0,38.69,95.66,99.47,59.5,0.686,39.0,61,877.7,0.29,4.4,PLANTA_044,9300.26,64.6,1.859316331252085,0.6899,0.3327282014019766,0.011965622063446096,0.1238,878,0.006575017603840879,0.016789236387520744,0.24796518714204474,0.670317389360751,0.0071977318680762035,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,0,0
08-044,008,LA MAGDALENA CONTRERAS,SAN FRANCISCO (BARR),19.312585,-99.236608,5146,985.0,42.17,98.68,99.51,100.0,0.8272,46.0,8,15.55,,14.77,PLANTA_044,5602.89,288.3,1.1201350691480034,0.6366,0.07872062740663592,0.08838751114722451,0.1238,879,0.03158903485267895,0.11733082781268282,0.028323966478178437,0.7481001341081807,0.02958326572166855,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
02-054,002,AZCAPOTZALCO,OBRERO POPULAR,19.46395,-99.174664,5072,826.0,24.59,99.57,99.69,0.0,0.7316,42.0,221,435.73,5.66,2.24,PLANTA_000,2942.51,149.2,0.5882689975126411,0.2948,0.27503886509422293,0.029303603354797442,0.1238,880,0.013710827016874006,0.05330844840083514,0.34263145128628525,0.3551631649530622,0.0163681947107448,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
05-108,005,GUSTAVO A. MADERO,LA PRADERA,19.476,-99.066343,8894,1610.0,33.69,99.63,99.76,0.0,0.8242,46.0,747,839.89,2.99,5.59,PLANTA_005,3051.02,271.4,0.6099621935398889,0.3923,0.3697229869630339,0.08231966733790941,0.1238,881,0.02806511603409211,0.1249950492544889,0.12021986739146771,0.558560572194904,0.027895597597314827,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,0,1,1
16-002,016,MIGUEL HIDALGO,AHUEHUETES ANAHUAC,19.44942,-99.189399,1917,289.0,14.29,98.4,98.39,0.0,0.3551,23.0,38,198.23,0.06,3.73,PLANTA_000,8873.16,170.1,1.7739300667909348,0.2122,0.043036904506342136,0.006369240161411331,0.1236,882,0.014519197973378079,0.014175692171747451,0.4990655906236066,0.12494412159141709,0.02706624886502794,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,0
05-090,005,GUSTAVO A. MADERO,JUAN DE DIOS BATIZ (U HAB),19.503778,-99.129819,1430,259.0,33.69,99.63,99.76,0.0,0.8242,46.0,2,13.99,,1.95,PLANTA_005,3051.02,43.6,0.6099621935398889,0.2963,0.09724510108642344,0.009076871643553329,0.1236,883,0.004224017892445592,0.014784076596151273,0.3106962452199972,0.558560572194904,0.004234651365936397,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
02-100,002,AZCAPOTZALCO,SECTOR NAVAL,19.470024,-99.177025,425,69.0,24.59,99.57,99.69,0.0,0.7316,42.0,57,1341.18,0.0,1.52,PLANTA_000,2942.51,12.5,0.5882689975126411,0.3215,0.3992077914279672,0.002482762233914174,0.1235,884,0.0008271544491440016,0.00446295865870793,0.43234005893730004,0.3551631649530622,0.0011019996649057522,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,0,1,0
15-072,015,CUAUHTEMOC,ROMA SUR II,19.404015,-99.163301,10696,1635.0,21.74,99.57,99.6,0.0,0.5643,33.0,119,111.26,,6.12,PLANTA_006,3147.35,336.6,0.6292212456689229,0.2379,0.04406605336454666,0.04345301921068306,0.1235,885,0.029417820519965762,0.09103596230168003,0.2849922919786513,0.2914617791685293,0.04320531714226721,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,1
10-130,010,ALVARO OBREGON,LOMAS DE CHAMONTOYA,19.317075,-99.268412,6577,1179.0,37.67,99.54,99.6,100.0,0.7997,45.0,319,485.02,4.05,18.04,PLANTA_044,3974.97,261.4,0.794679736422145,0.6692,0.2616968649738743,0.11202328494070865,0.1235,886,0.026765292975887228,0.1577919298231788,0.03589549510067593,0.6475189986589184,0.02736873352589506,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
05-147,005,GUSTAVO A. MADERO,REVOLUCION IMSS (U HAB),19.485446,-99.133368,396,72.0,33.69,99.63,99.76,0.0,0.8242,46.0,1,25.25,,1.79,PLANTA_005,3051.02,12.1,0.6099621935398889,0.3096,0.1436992820455955,0.002479343991328525,0.1234,887,0.0009240287344234624,0.003958324171278278,0.33047235818057086,0.558560572194904,0.0009628348326246293,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
05-179,005,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,19.464428,-99.112763,4848,877.0,33.69,99.63,99.76,0.0,0.8242,46.0,189,389.85,0.52,2.97,PLANTA_005,3051.02,147.9,0.6099621935398889,0.374,0.36206753662976565,0.04213447206600977,0.1233,888,0.015129864414679159,0.06473889645933899,0.22209602125400157,0.558560572194904,0.015067999442902028,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
15-049,015,CUAUHTEMOC,DOCTORES V,19.410377,-99.14679,9456,1446.0,21.74,99.57,99.6,0.0,0.5643,33.0,21,22.21,,4.68,PLANTA_037,3147.35,297.6,0.6292212456689229,0.2003,0.02200047225031304,0.02976594462415065,0.1232,889,0.02597723230595202,0.06764695790098861,0.32121503488442193,0.2914617791685293,0.03816529415426716,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,1
05-023,005,GUSTAVO A. MADERO,CERRO PRIETO,19.452739,-99.098212,4391,795.0,33.69,99.63,99.76,0.0,0.8242,46.0,164,373.49,1.34,2.81,PLANTA_037,3051.02,134.0,0.6099621935398889,0.373,0.36372054161798495,0.038037308999705616,0.1232,890,0.01368281034538603,0.05843598981588865,0.23285699745490482,0.558560572194904,0.0136242454805835,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
02-015,002,AZCAPOTZALCO,DEL GAS,19.470344,-99.157823,7803,1270.0,24.59,99.57,99.69,0.0,0.7316,42.0,324,415.22,2.15,2.96,PLANTA_000,2942.51,229.6,0.5882689975126411,0.2936,0.250305152863645,0.04494771766019059,0.1231,891,0.021267432855806796,0.0819176166609204,0.2855441555083667,0.3551631649530622,0.025346995600909097,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
07-038,007,IZTAPALAPA,DEGOLLADO,19.31934,-99.042387,2997,599.0,42.87,99.59,99.77,50.0,0.8908,50.0,44,146.81,0.21,4.08,PLANTA_030,3517.42,105.4,0.7032058224701064,0.6481,0.31947623519344337,0.05458990912426382,0.1231,892,0.01184258367460142,0.06938417342223516,0.1209373918408219,0.7637460885113994,0.010129405743776666,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
15-001,015,CUAUHTEMOC,ALGARIN,19.405586,-99.140268,6019,920.0,21.74,99.57,99.6,0.0,0.5643,33.0,548,910.45,0.57,3.85,PLANTA_006,3147.35,189.4,0.6292212456689229,0.2878,0.08946430787297031,0.0316460579117381,0.1231,893,0.01640183865213599,0.06183087097081581,0.3518653672836117,0.2914617791685293,0.02418246114653368,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,0,0,0
15-061,015,CUAUHTEMOC,NONOALCO-TLATELOLCO (U HAB) III,19.451696,-99.135357,7196,1100.0,21.74,99.57,99.6,0.0,0.5643,33.0,54,75.04,2.09,3.95,PLANTA_037,3147.35,226.5,0.6292212456689229,0.2286,0.04205863774839316,0.027549661554051277,0.1231,894,0.01967858933214908,0.05869350767934333,0.34762795976195177,0.2914617791685293,0.028976944553067062,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,0
03-031,003,COYOACAN,CTM VII CULHUACAN (U HAB),19.324947,-99.10861,7892,1173.0,27.5,99.76,99.72,15.8,0.7375,42.0,753,954.13,2.9,5.24,PLANTA_030,2737.72,216.1,0.5473264263642893,0.4913,0.2608217233766914,0.07831656983509533,0.123,895,0.01822595124701016,0.13895289424249796,0.1876781045224694,0.42020563254358523,0.023724301257291247,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
10-104,010,ALVARO OBREGON,LA LOMA,19.3703,-99.248949,6403,1148.0,37.67,99.54,99.6,100.0,0.7997,45.0,74,115.57,0.2,14.26,PLANTA_000,3974.97,254.5,0.794679736422145,0.6352,0.17451138870803784,0.10286360876648244,0.1228,896,0.026052568946736635,0.14577845148503812,0.04913029845555783,0.6475189986589184,0.026638540056864016,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
08-022,008,LA MAGDALENA CONTRERAS,LA CRUZ,19.308582,-99.234496,4654,890.0,42.17,98.68,99.51,100.0,0.8272,46.0,127,272.88,0.94,14.39,PLANTA_044,5602.89,260.8,1.1201350691480034,0.7035,0.28147737919354154,0.08923755140741346,0.1228,897,0.028510376098019104,0.11726414914438317,0.029916763570269983,0.7481001341081807,0.026733374436786313,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,1,0,1,0
15-047,015,CUAUHTEMOC,DOCTORES III,19.416472,-99.14581,8066,1233.0,21.74,99.57,99.6,0.0,0.5643,33.0,48,59.51,,4.33,PLANTA_037,3147.35,253.9,0.6292212456689229,0.2232,0.03719373145536061,0.029844516284331973,0.1228,898,0.02209974400126986,0.06427794861584922,0.3329759108643546,0.2914617791685293,0.03251788378053377,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,0
12-092,012,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.247735,-99.188168,2062,380.0,38.69,95.66,99.47,100.0,0.686,39.0,157,761.4,5.21,8.45,PLANTA_044,9300.26,191.8,1.859316331252085,0.7143,0.27905833798862967,0.03833950400661158,0.1228,899,0.02013070305065104,0.05250529150924351,0.16722744025613143,0.670317389360751,0.021949171105580836,ambas,Intervención dual: red + planta (proyecto integral),0,0,1,0,0,0
02-066,002,AZCAPOTZALCO,PROVIDENCIA,19.490663,-99.211764,8067,1313.0,24.59,99.57,99.69,0.0,0.7316,42.0,559,692.95,3.37,3.15,PLANTA_000,2942.51,237.4,0.5882689975126411,0.3058,0.278874658938873,0.04902302953090052,0.1227,900,0.021999266304171906,0.08824277109901316,0.27378279698062685,0.3551631649530622,0.02621807329920862,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,1
15-048,015,CUAUHTEMOC,DOCTORES IV,19.411915,-99.151846,8695,1330.0,21.74,99.57,99.6,0.0,0.5643,33.0,209,240.37,,5.1,PLANTA_037,3147.35,273.7,0.6292212456689229,0.2561,0.05931274471890318,0.03915834880993245,0.1227,901,0.023865548534388027,0.07961045779806197,0.30888346721759397,0.2914617791685293,0.03507666468213379,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,1
16-064,016,MIGUEL HIDALGO,PLUTARCO ELIAS CALLES,19.454839,-99.16919,1183,178.0,14.29,98.4,98.39,0.0,0.3551,23.0,54,456.47,0.03,3.39,PLANTA_000,8873.16,105.0,1.7739300667909348,0.232,0.05591423682889583,0.004403015912238698,0.1227,902,0.008822448203132195,0.009417964615278107,0.5157227302721087,0.12494412159141709,0.016595058512573667,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,0
15-017,015,CUAUHTEMOC,JUAREZ,19.426749,-99.162344,8542,1306.0,21.74,99.57,99.6,0.0,0.5643,33.0,1943,2274.64,2.76,5.85,PLANTA_037,3147.35,268.8,0.6292212456689229,0.3096,0.09688653834586144,0.04954873607285776,0.1226,903,0.023428648443719613,0.09463216658343278,0.29062400310195724,0.2914617791685293,0.03444343102466712,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,0,0,1
05-234,005,GUSTAVO A. MADERO,PROVIDENCIA I,19.481739,-99.073074,8301,1502.0,33.69,99.63,99.76,0.0,0.8242,46.0,144,173.47,0.33,4.74,PLANTA_005,3051.02,253.3,0.6099621935398889,0.3548,0.2518895312952644,0.0678185718231069,0.1226,904,0.02615923994282799,0.1054393743856869,0.14307947595126772,0.558560572194904,0.026015601430554737,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,1
08-032,008,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,19.315277,-99.240616,4613,883.0,42.17,98.68,99.51,100.0,0.8272,46.0,318,689.36,8.59,15.28,PLANTA_044,5602.89,258.5,1.1201350691480034,0.7255,0.3550039109132722,0.09160845404867674,0.1226,905,0.028283527558202067,0.11987587413195851,0.02630312962700203,0.7481001341081807,0.026495019892959798,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,1,0,1,0
05-116,005,GUSTAVO A. MADERO,LOMAS DE SAN JUAN IXHUATEPEC (2A SECCION),19.509349,-99.108523,2409,436.0,33.69,99.63,99.76,0.0,0.8242,46.0,50,207.56,4.78,2.25,PLANTA_005,3051.02,73.5,0.6099621935398889,0.359,0.3279580037781016,0.01974878472690877,0.1226,906,0.007347537042017342,0.03064379163857409,0.2788643095507663,0.558560572194904,0.007340280392794233,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
07-253,007,IZTAPALAPA,12 DE DICIEMBRE,19.329337,-99.100484,3254,650.0,42.87,99.59,99.77,15.8,0.8908,50.0,109,334.97,0.68,4.26,PLANTA_030,3517.42,114.5,0.7032058224701064,0.6075,0.40639493025561624,0.05512285147879723,0.1225,907,0.012880160484760008,0.0706227334609794,0.11408455772143736,0.7637460885113994,0.011029335646540043,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
06-033,006,IZTACALCO,SANTA CRUZ (BARR),19.388226,-99.120406,1955,335.0,25.72,99.69,99.72,15.8,0.8157,46.0,133,680.31,8.26,1.55,PLANTA_006,2735.5,53.5,0.5468834955876182,0.4673,0.49397047226566404,0.020773331063023925,0.1225,908,0.004952004250436974,0.03239616499792867,0.3705544057986324,0.38042020563254364,0.005298836543384786,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,1,1,0
05-005,005,GUSTAVO A. MADERO,ARAGON INGUARAN,19.470724,-99.107479,2999,543.0,33.69,99.63,99.76,0.0,0.8242,46.0,228,760.25,0.25,2.46,PLANTA_005,3051.02,91.5,0.6099621935398889,0.3899,0.4504821984157162,0.027320000376965074,0.1224,909,0.00923576613243642,0.041590767219872156,0.2598663479447078,0.558560572194904,0.009209889840400958,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,0,1,0
08-007,008,LA MAGDALENA CONTRERAS,EL GAVILLERO,19.281258,-99.255477,5022,961.0,42.17,98.68,99.51,100.0,0.8272,46.0,11,21.9,,15.66,PLANTA_044,5602.89,281.4,1.1201350691480034,0.6443,0.09667124385986336,0.0873918441690292,0.1224,910,0.0308112684304491,0.11588303136398308,0.024877845758824207,0.7481001341081807,0.028868202090189,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
05-245,005,GUSTAVO A. MADERO,SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) I,19.451167,-99.064083,7057,1277.0,33.69,99.63,99.76,15.8,0.8242,46.0,31,43.93,,5.11,PLANTA_037,3051.02,215.3,0.6099621935398889,0.4753,0.1432334814973999,0.08205619111617918,0.1223,911,0.02218866475269441,0.12014410602709295,0.1323471021087029,0.558560572194904,0.02206864815227387,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
12-036,012,TLALPAN,EL ARENAL,19.207108,-99.138189,1582,292.0,38.69,95.66,99.47,59.5,0.686,39.0,20,126.42,,6.46,PLANTA_044,9300.26,147.1,1.859316331252085,0.6439,0.17705861455490063,0.026089417073035543,0.1223,912,0.015396971624780825,0.03617405840415692,0.19594381493047772,0.670317389360751,0.01676529269428793,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,0,0
07-173,007,IZTAPALAPA,RICARDO FLORES MAGON (AMPL),19.353943,-99.100659,2748,549.0,42.87,99.59,99.77,15.8,0.8908,50.0,15,54.59,,3.73,PLANTA_030,3517.42,96.7,0.7032058224701064,0.5647,0.22174437813532052,0.04275898818102693,0.1221,913,0.010825351507779276,0.05534231676366868,0.13575541816662295,0.7637460885113994,0.009269033199376515,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
11-013,011,TLAHUAC,JARDINES DEL LLANO-U.H. VILLA TLATEMPA,19.230539,-98.988977,2796,599.0,41.5,97.6,99.5,77.8,0.8101,46.0,27,96.57,0.0,6.64,PLANTA_033,6937.08,194.0,1.3868676118819157,0.6658,0.22814573642419084,0.056263634035920614,0.122,914,0.023710105272573855,0.06647991941667576,0.10856672996541716,0.7331247206079571,0.02007314462829731,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
