consulta,match,score,decision,cve_alcaldia
HACIENDA DE COYOTEPEC,EX HACIENDA SAN JUAN DE DIOS,68,no_match,012
CERRADA DE ROBLE,CRUZ DEL FAROL,60,no_match,012
CALLE 11 MARTIRES,HEROES DE 1910,51,no_match,012
CAMPO XOCHITL,OCOTLA - OCOTLA CHICO,51,no_match,012
HACIENDA DE LA ENCARNACION,HACIENDA SAN JUAN-RINCON DE SAN JUAN,72,candidato,012
CAMINO FUENTES BROTANTES,FUENTES BROTANTES MIGUEL HIDALGO (U HAB),82,candidato,012
ARALIA,XAXALIPAC,66,no_match,012
CLUB DE FUTBOL PENAROL,CRUZ DEL FAROL,61,no_match,012
CORRALES I Y II,SAN NICOLAS II,55,no_match,012
TEYA,TECORRAL,50,no_match,012
AVENIDA FUENTES BROTANTES,FUENTES BROTANTES MIGUEL HIDALGO (U HAB),80,candidato,012
AVENIDA DE LAS FUENTES,FUENTES Y PEDREGAL DE TEPEPAN,62,no_match,012
VOLCAN KISKA,LOS VOLCANES,66,no_match,012
CANSAHCAB,AMSA,46,no_match,012
ACANCEH,DIAMANTE,53,no_match,012
AVENIDA EL CANTIL,EL ARENAL,61,no_match,012
MAYAPAN,PLAN DE AYALA,60,no_match,012
CAPULTITLAN,AHUACATITLA,63,no_match,012
BENITO JUAREZ,VALLE ESCONDIDO,50,no_match,012
VOLCAN APO,LOS VOLCANES,72,candidato,012
CERRO DEL CUBILETE,CRUZ DEL FAROL,56,no_match,012
CALZADA MEXICO,COAPA-VILLA CUEMANCO,47,no_match,012
VITO ALESSIO ROBLES,LOS PASTORES,45,no_match,012
GLADIOLAS,TLALCOLIGIA,50,no_match,012
MARIA ESTHER ZUNO DE ECHEVERRIA,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,80,candidato,012
CARRETERA FEDERAL A CUERNAVACA,RESIDENCIAL FUENTES DE CANTERA (U HAB),52,no_match,012
ABELARDO RODRIGUEZ,BELISARIO DOMINGUEZ,70,candidato,012
2A. CERRADA MAGNOLIA,COAPA 2A SECCION-RAMOS MILLAN,48,no_match,012
CAMINO REAL A CHICHICASPA,CHICHICASPATL,63,no_match,012
PABLO GALEANA,LA GUADALUPANA,59,no_match,012
ANILLO PERIFERICO,HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS),50,no_match,012
TENOSIQUE,PUEBLO QUIETO,45,no_match,012
TIERRA COLORADA,PIEDRA LARGA,59,no_match,012
VOLCAN GEDE,LOS VOLCANES,60,no_match,012
RANCHO VIEJO,RANCHO LOS COLORINES (FRACC),66,no_match,012
CERRADA DE MORELOS,TORRES DE PADIERNA,61,no_match,012
PROLONGACION PABLO GALEANA,LA VENTA-AMPLIACION LA VENTA,50,no_match,012
VERGEL DE COYOACAN,VERGEL DE COYOACAN-VERGEL DEL SUR,70,candidato,012
MELCHOR PEREZ DE SOTO,VISTAS DEL PEDREGAL,55,no_match,012
HACIENDA COACALCO,EX HACIENDA SAN JUAN DE DIOS,64,no_match,012
30 DE NOVIEMBRE,2 DE OCTUBRE,59,no_match,012
INSURGENTES CUICUILCO,RESIDENCIAL INSURGENTES SUR (U HAB),68,no_match,012
SAN JOSE BUENAVISTA,JARDINES DE SAN JUAN,51,no_match,012
RANCHO EL TEJOCOTE,OCOTLA - OCOTLA CHICO,56,no_match,012
CAPULINES,ORIENTE (AMPL),52,no_match,012
LOS ANGELES,LOS VOLCANES,69,no_match,012
TARASCOS,XAXALCO,53,no_match,012
CAMINO SANTA TERESA,POPULAR STA TERESA,64,no_match,012
RICARDO FLORES MAGON,RANCHO LOS COLORINES (FRACC),50,no_match,012
TRABAJO,VERANO,46,no_match,012
SAN JUAN DEL RIO,JARDINES DE SAN JUAN,77,candidato,012
CANCUN,COAPA-VILLA CUEMANCO,38,no_match,012
DE LAS ROSAS,PEDREGAL DE LAS AGUILAS,66,no_match,012
DURAZNOS,VERANO,57,no_match,012
CAMINO A TEPUENTE,CANTERA PUENTE DE PIEDRA,53,no_match,012
JESUS LECUONA,NINO JESUS (BARR),55,no_match,012
ABEL QUEZADA,EL ZACATON,54,no_match,012
CALLE 7,TLALMILLE,50,no_match,012
HACIENDA DE SANTA ANA Y LOBOS,HACIENDA SAN JUAN-RINCON DE SAN JUAN,65,no_match,012
JOSE GARCIA PRECIAT,ROCA DE CRISTAL,52,no_match,012
VOLCAN MERAPI,LOS VOLCANES,56,no_match,012
VOLCAN CHIMBORASO,LOS VOLCANES,62,no_match,012
KAUA,AMSA,50,no_match,012
BOULEVARD PICACHO-AJUSCO,SAN MIGUEL  XICALCO (PBLO),44,no_match,012
CALLE RAMOS MILLAN,COAPA 2A SECCION-RAMOS MILLAN,63,no_match,012
CAMINO VIEJO A XICALCO,SAN MIGUEL  XICALCO (PBLO),51,no_match,012
SANTA TERESA,POPULAR STA TERESA,66,no_match,012
CHANCENOTE,CHIMALCOYOC,47,no_match,012
MADRONO,MIRADOR I,50,no_match,012
LOMA LINDA,LOMAS HIDALGO,69,no_match,012
SOR JUANA INES DE LA CRUZ,JARDINES DE SAN JUAN,66,no_match,012
765,HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS),4,no_match,012
ALFALFARES,FRESNO,50,no_match,012
LUIS ECHEVERRIA A.,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,49,no_match,012
SAN FELIPE,SAN MIGUEL TOXIAC,51,no_match,012
SAN LUIS DE LA PAZ,JARDINES DE SAN JUAN,63,no_match,012
NINOS HEROES,HEROES DE 1910,66,no_match,012
CANAVERALES,LA PRIMAVERA,52,no_match,012
MARIANO MATAMOROS,CALVARIO CAMISETAS,51,no_match,012
CALLE NINO JESUS,NINO JESUS (BARR),76,candidato,012
CALZADA DE TLALPAN,CONDOMINIO DEL BOSQUE (FRACC)-BOSQUE DE TLALPAN,71,candidato,012
HUEXOTITLA,TEZONTITLA,70,candidato,012
RANCHO CAMICHINES,RANCHO LOS COLORINES (FRACC),57,no_match,012
RINCON DEL PEDREGAL,LOMAS DEL PEDREGAL,80,candidato,012
HORTENSIAS,TEZONTITLA,50,no_match,012
EL CAPULYN,EL ZACATON,60,no_match,012
CALLE AGAPANDO,VALLE ESCONDIDO,55,no_match,012
CERRADA DEL CONVENTO,MIRADOR DEL VALLE,54,no_match,012
ZEDEC VIVEROS DE COATECTLAN (PERTENECE ADM. A DEL. TLALPAN),VIVEROS DE COACTETLAN,64,no_match,012
CAMINO REAL AL AJUSCO,JARDINES DEL AJUSCO,65,no_match,012
ABEDUL,ARBOLEDAS DEL SUR,43,no_match,012
FELIPE ANGELES,EL ARENAL,52,no_match,012
SEGUNDA PRIVADA JOAQUIN ROMO,PRADO COAPA 2A SECCION,48,no_match,012
TULIPAN,XAXALIPAC,50,no_match,012
HACIENDA DE TOTOAPAN,EX HACIENDA SAN JUAN DE DIOS,70,candidato,012
CALZADA DEL HUESO,ARBOLEDAS DEL SUR,58,no_match,012
LA MESA,AMSA,72,candidato,012
BELLAVISTA,VISTAS DEL PEDREGAL,55,no_match,012
TOCHIHUITL,CHICHICASPATL,60,no_match,012
JARDINES DEL PEDREGAL,PARQUES DEL PEDREGAL,82,candidato,012
CARRADA DE CUATETLAN,PLAN DE AYALA,60,no_match,012
FLORESTA COYOACAN,FLORESTA-PRADO-VERGEL COAPA,59,no_match,012
AVENIDA EL FAROL,EL ARENAL,64,no_match,012
RESIDENCIAL MIRAMONTES,RESIDENCIAL INSURGENTES SUR (U HAB),66,no_match,012
HACIENDA DE PASTEJE,EX HACIENDA SAN JUAN DE DIOS,73,candidato,012
BARRIO DE CARAMAGUEY,BARRIO LA  LONJA,57,no_match,012
CERRADA DE HIDALGO,LOMAS HIDALGO,70,candidato,012
ALTILLO,TLALMILLE,62,no_match,012
TEXQUI,PUEBLO QUIETO,42,no_match,012
TEMOZON,TEZONTITLA,58,no_match,012
5A. CERRADA DE GUADALUPE VICTORIA,ARENAL GUADALUPE TLALPAN,56,no_match,012
PRIMERA PRIVADA DE HERRERIAS,HEROES DE PADIERNA I,62,no_match,012
RIO ESLAVA,EL ZACATON,50,no_match,012
PEDRO MARIA ANAYA,SAN PEDRO MARTIR (PBLO),60,no_match,012
GENERAL JOSE GONZALEZ VARELA,ARENAL GUADALUPE TLALPAN,50,no_match,012
KM 15,LA PALMA,30,no_match,012
ORTIZ DE CASTRO,ROCA DE CRISTAL,53,no_match,012
EL PARAJE,PARAJE 38,80,candidato,012
AVENIDA DEL TRABAJO,ARBOLEDAS DEL SUR,55,no_match,012
CERRADA 5 DE FEBRERO,CANTERA PUENTE DE PIEDRA,54,no_match,012
CALLE PROLONGACION 16 DE SEPTIEMBRE,AMPLIACION LOMAS DE PADIERNA,53,no_match,012
CAMINO ANTIGO A SANTA ANA,HACIENDA SAN JUAN-RINCON DE SAN JUAN,56,no_match,012
DEL COLIBRI,CRUZ DEL FAROL,56,no_match,012
AVENIDA LA FELICIDAD,LA VENTA-AMPLIACION LA VENTA,57,no_match,012
EL MAYORDOMO,LA MAGUEYERA,50,no_match,012
PROLONGACION VICENTE GUERRERO,NUEVO RENACIMIENTO DE AXALCO,45,no_match,012
PROLONGACION GUADALUPE VICTORIA,ARENAL GUADALUPE TLALPAN,58,no_match,012
TEPAPATLACO,LOMAS DE TEXCALATLACO,56,no_match,012
PROLONGACION GALEANA,LA VENTA-AMPLIACION LA VENTA,53,no_match,012
TETECALA,TECORRAL,62,no_match,012
CALLE CERRADA DE CAMINO REAL,PEDREGAL DE LAS AGUILAS,54,no_match,012
AVENIDA CAFETALES,CALVARIO CAMISETAS,57,no_match,012
TERCER CALLE CARRIL DE ALFALFARES,LOMAS ALTAS DE PADIERNA SUR,50,no_match,012
2DA CERRADA DE HERRERIA,TORRES DE PADIERNA,53,no_match,012
HACIENDA DE CHIMALPA,EX HACIENDA SAN JUAN DE DIOS,70,candidato,012
AVENIDA ACOXPA,PRADO COAPA 3A SECCION-POTRERO ACOXPA,60,no_match,012
AVENIDA DE LAS TORRES,TORRES DE PADIERNA,71,candidato,012
AYOMETITLA,TEZONTITLA,60,no_match,012
AVENIDA 5 DE MAYO,TEPETLICA EL ALTO-3 DE MAYO,58,no_match,012
1A CERRADA DE PROLONGACION ABASOLO,NUEVO RENACIMIENTO DE AXALCO,51,no_match,012
IGNACIO RAMIREZ,IGNACIO CHAVEZ (U HAB),63,no_match,012
TRIGALES,TECORRAL,50,no_match,012
CALLE PROLONGACION PALMA,LA PALMA,76,candidato,012
ABELARDO L. RODRIGUEZ,BELISARIO DOMINGUEZ,65,no_match,012
COLONIA FRESNOS,FRESNO,57,no_match,012
RANCHO CALICHAL,RANCHO LOS COLORINES (FRACC),57,no_match,012
LAS MARGARITAS,LA MAGUEYERA,61,no_match,012
CALLE NICOLAS BRAVO,SAN NICOLAS II,66,no_match,012
FLORALES,FRESNO,57,no_match,012
GUADALUPE VICTORIA,ARENAL GUADALUPE TLALPAN,66,no_match,012
MAGISTERIAL,TECORRAL,52,no_match,012
PERIFERICO SUR,ATOCPA SUR,46,no_match,012
VALDIVIA,TLALCOLIGIA,52,no_match,012
16 DE SEPTIEMBRE,2 DE OCTUBRE,57,no_match,012
CAMINO VIEJO A TEPEPAN,VALLE DE TEPEPAN,60,no_match,012
ANTIGUO CAMINO A CUERNAVACA,CALVARIO CAMISETAS,48,no_match,012
CERRADA SANTA CRUZ,GRANJAS COAPA,51,no_match,012
CALLE DE ROSAL,ROCA DE CRISTAL,68,no_match,012
CERRADA 5 DE MAYO,TEPETLICA EL ALTO-3 DE MAYO,58,no_match,012
TEPORINGO,TEPETONGO,77,candidato,012
6TA CERRADA DE XOCHITLALLI,PEDREGAL DE STA URSULA XITLA,51,no_match,012
CALLE PICHUCALCO,COAPA-VILLA CUEMANCO,55,no_match,012
DZILAM,DIAMANTE,57,no_match,012
FUENTE DE LOS MOLINOS,LOS  ENCINOS,62,no_match,012
CONJUNTO RESIDENCIAL DEL PEDREGAL,LOMAS DEL PEDREGAL,80,candidato,012
AGUASCALIENTES,AHUACATITLA,56,no_match,012
FRANCISCO PENUNURI,JARDINES DEL AJUSCO,43,no_match,012
NICOLAS BRAVO,PEDREGAL DE SN NICOLAS 1A SECC,70,candidato,012
HERMANOS RAYON,VERANO,50,no_match,012
HEROES DE CHURUBUSCO,HEROES DE 1910,78,candidato,012
1A. CERRADA HERMANOS RAYON,PRADO COAPA 2A SECCION,50,no_match,012
JOSE MANZO,VERANO,50,no_match,012
4TA CERRADA DE ALFREDO V. BONFIL,ARBOLEDAS DEL SUR,48,no_match,012
ACANTO,EL ZACATON,62,no_match,012
CERRADA DE GALEANA,PLAN DE AYALA,58,no_match,012
CALLE OYAMEL,VALLE VERDE,52,no_match,012
ENCINO,LOS  ENCINOS,70,candidato,012
CERRADA MORELOS,TORIELLO GUERRA,66,no_match,012
CALLE VALENTIN REYES,VALLE DE TEPEPAN,50,no_match,012
CERRADA ABASOLO,SAN BARTOLO EL CHICO,51,no_match,012
MARIANO ABASOLO,SOLIDARIDAD,53,no_match,012
GENERAL PEDRO MA. ANAYA,SAN PEDRO APOSTOL (BARR),51,no_match,012
JILOTLAN,LA JOYA,53,no_match,012
REFORMA,TECORRAL,53,no_match,012
AXOCOTLE,XAXALCO,53,no_match,012
TEJOCOTE,TECORRAL,50,no_match,012
LA ROSA,LA JOYA,71,candidato,012
SEGUNDA CERRADA DE JUAREZ,JARDINES DE SAN JUAN,53,no_match,012
CALLE TEKAL,VALLE VERDE,54,no_match,012
CEIBA,CHIMALI,50,no_match,012
LAS TORRES,TORRES DE PADIERNA,75,candidato,012
1ERA CDA IGNACIO ZARAGOZA,IGNACIO CHAVEZ (U HAB),55,no_match,012
MARIANO ESCOBEDO,SOLIDARIDAD,51,no_match,012
FILOMENO GONZALEZ,VALLE ESCONDIDO,43,no_match,012
AVENIDA ARENAL,EL ARENAL,80,candidato,012
ALFREDO V. BONFIL,EL ARENAL,46,no_match,012
TORIBIO DE ALCARAZ,CRUZ DEL FAROL,56,no_match,012
ADOLFO RUIZ CORTINES,DOLORES TLALI,54,no_match,012
10 DE NAVARRO,HEROES DE 1910,59,no_match,012
AHUALTEPEC,CUILOTEPEC II,60,no_match,012
CALLE JOSE CASIMIRO CHOWELL,SAN BARTOLO EL CHICO,46,no_match,012
AMPLIACION CUCHILLA TEPEXIMILPA,LOMA BONITA-AMPLIACION TEPEXIMILPA,76,candidato,012
PRIVADA DE ABASOLO,PLAN DE AYALA,58,no_match,012
SEGUNDA CERRADA DE PEDRO MARIA ANAYA,EJIDOS DE SAN PEDRO MARTIR I (NORTE),58,no_match,012
SAN MIGUELITO,SAN MIGUEL TOXIAC,80,candidato,012
AYOCATITLA,AHUACATITLA,76,candidato,012
ARCOS,XAXALCO,50,no_match,012
TONATZIN,TEZONTITLA,55,no_match,012
CALLE HERMENEGILDO GALEANA,GRANJAS COAPA ORIENTE,51,no_match,012
CAMINO VIEJO AL MANINAL,SAN MIGUEL TOPILEJO (PBLO),48,no_match,012
AXOXCOTLE,XAXALCO,50,no_match,012
CAPULIN,CHIMALI,57,no_match,012
CERRADA 23 DE JUNIO,CANTERA PUENTE DE PIEDRA,55,no_match,012
CDA EMILIANO ZAPATA,CALVARIO CAMISETAS,48,no_match,012
MANUEL BERNAL,EL ARENAL,63,no_match,012
ARROYO ENCINAL,EL ARENAL,52,no_match,012
CERRADA FELICIDAD,SANTISIMA TRINIDAD,45,no_match,012
ZAPOTE I II Y III,CUILOTEPEC II,46,no_match,012
TLAZOPILLI,TLALMILLE,63,no_match,012
HACIENDA VISTA HERMOSA,EX HACIENDA SAN JUAN DE DIOS,64,no_match,012
HACIENDA DE LA CARBONERA,EX HACIENDA SAN JUAN DE DIOS,65,no_match,012
SAN BLAS,SAN NICOLAS II,63,no_match,012
21 DE DICIEMBRE,2 DE OCTUBRE,66,no_match,012
CAMINO A LA PIEDRA DEL COMAL,PIEDRA LARGA,66,no_match,012
PRADOS AJUSCO,JARDINES DEL AJUSCO,63,no_match,012
1 CERRADA DE PROLONGACION PABLO GALEANA,RESIDENCIAL FUENTES DE CANTERA (U HAB),49,no_match,012
PIRAMIDE,DIAMANTE,50,no_match,012
CIUDAD DE MEXICO - CUERNAVACA,CLUB DE GOLF MEXICO-SAN BUENAVENTURA,52,no_match,012
PRIVADA MARIANO ABASOLO,SOLIDARIDAD,52,no_match,012
TERRAZAS,TECORRAL,62,no_match,012
CERRADA JOSE RAMON IBARROLA,COAPA 2A SECCION-RAMOS MILLAN,50,no_match,012
CARLOS LAZO,VILLA LAZARO CARDENAS,56,no_match,012
2A CERRADA DE ACANTO,CANTERA PUENTE DE PIEDRA,54,no_match,012
CALLE VICENTE HEREDIA,CANTERA PUENTE DE PIEDRA,57,no_match,012
CERRADA A MAGNOLIA,COAPA 2A SECCION-RAMOS MILLAN,46,no_match,012
SEGUNDA CERRADA DEL CANTIL,CANTERA PUENTE DE PIEDRA,56,no_match,012
TEPEXIMILPA SERVIMET,SN JUAN TEPEXIMILPA,73,candidato,012
LAUREL,EL ARENAL,53,no_match,012
PRIVADA LA GLORIA,LA PRIMAVERA,55,no_match,012
MAGNOLIA,LA FAMA,53,no_match,012
PASEO DE LAS FLORES,LOMAS DE  PADIERNA I,57,no_match,012
TEPOZAN,TEPETONGO,62,no_match,012
CERRADA DE PINO,CANTERA PUENTE DE PIEDRA,61,no_match,012
CHABACANOS,GRANJAS COAPA,52,no_match,012
5 DE FEBRERO,2 DE OCTUBRE,58,no_match,012
YAQUIS,AMSA,40,no_match,012
4A. CERRADA PONIENTE,GRANJAS COAPA ORIENTE,58,no_match,012
LOMA BONITA,LOMAS HIDALGO,58,no_match,012
CAMINO VIEJO A SAN ANDRES,SAN ANDRES TOTOLTEPEC (PBLO),57,no_match,012
AMARANTO,DIAMANTE,62,no_match,012
PROLONGACION LEONA VICARIO,LA VENTA-AMPLIACION LA VENTA,47,no_match,012
JUVIJA,JUVENTUD UNIDA,50,no_match,012
NOGAL,LA JOYA,50,no_match,012
CRUZ ESLAVA,CRUZ DEL FAROL,64,no_match,012
CERRADA TLALTEPEC,TLALPAN CENTRO,58,no_match,012
CORRASOLO,TECORRAL,70,candidato,012
PRIVADA NICOLAS BRAVO,SAN NICOLAS II,66,no_match,012
CERRADA DEL CAPULIN,FUENTES DEL PEDREGAL,51,no_match,012
MONTECILLO,TEZONTITLA,50,no_match,012
CHABACANO,CHIMALCOYOC,50,no_match,012
PRIVADA JAZMIN,LA PRIMAVERA,53,no_match,012
2A. CERRADA TIZOC,PRADO COAPA 2A SECCION,51,no_match,012
HORTENSIA,TEZONTITLA,52,no_match,012
AVENIDA ACUEDUCTO,ZACATIENDA,51,no_match,012
CAMINO REAL A SAN ANDRES,SAN BARTOLO EL CHICO,59,no_match,012
CERRADA VISTA HERMOSA,VISTAS DEL PEDREGAL,55,no_match,012
IGNACIO ZARAGOZA,IGNACIO CHAVEZ (U HAB),60,no_match,012
CALLE 7 ORIENTE,ORIENTE (AMPL),68,no_match,012
JOSE MARIA PINO SUAREZ,SAN PEDRO MARTIR (PBLO),53,no_match,012
AVENIDA VOLCAN AGUA,LA GUADALUPANA,54,no_match,012
TETITLA,TEZONTITLA,82,candidato,012
CERRADA HERMENEGILDO GALEANA,GRANJAS COAPA ORIENTE,53,no_match,012
DE LAS TORRES,TORRES DE PADIERNA,81,candidato,012
CALLE 3 COBRELOA,VALLE VERDE,51,no_match,012
COBRELOA,TECORRAL,50,no_match,012
2A. CERRADA ALFREDO V. BONFIL,PEDREGAL DE SN NICOLAS 2A SECC,44,no_match,012
DOMINGO SABIO,SAN MIGUEL  XICALCO (PBLO),47,no_match,012
TERCERA CERRADA DE ENCINOS,LOS  ENCINOS,77,candidato,012
SINANCHE,DIAMANTE,50,no_match,012
CERRADA CAMPO XOCHITL,GRANJAS COAPA ORIENTE,52,no_match,012
BALANCAN,EL ZACATON,55,no_match,012
CEHUANTEPEC,CUILOTEPEC II,58,no_match,012
TEPETL,TEPETONGO,66,no_match,012
HUISTEPEC,CUILOTEPEC II,63,no_match,012
CALLE VENUSIA,VALLE VERDE,58,no_match,012
LA BARRANCA,BARRIO LA  LONJA,69,no_match,012
CERRADA VEREDA DEL COLIBRI,MIRADOR DEL VALLE,55,no_match,012
CAMINO A XICALCO,SAN MIGUEL  XICALCO (PBLO),60,no_match,012
2A. CERRADA DE LAS TORRES,TORRES DE PADIERNA,66,no_match,012
XOCHITL,CHIMALI,57,no_match,012
TLAQUEXPA,PARQUES DEL PEDREGAL,48,no_match,012
CALLE 5 DE FEBRERO,VALLE VERDE,55,no_match,012
CAMINO A CUAUTITLAN,"AYOCATITLA,  ASUNCION",61,no_match,012
AVENIDA CEDRAL,EL ARENAL,60,no_match,012
TEPEHUANOS,TEPETONGO,63,no_match,012
PICO DE TURQUINO,NUEVO RENACIMIENTO DE AXALCO,50,no_match,012
SAMAHIL,LA FAMA,57,no_match,012
NUNKINI,JUVENTUD UNIDA,38,no_match,012
CUITLAHUAC,AHUACATITLA,47,no_match,012
CALLE CHIMALCOYOTL,CHIMALCOYOC,68,no_match,012
DE PIRULES,TORRES DE PADIERNA,57,no_match,012
TLACOPILLI,TLALCOLIGIA,66,no_match,012
HACIENDA DE TEMASCALTEPEC,EX HACIENDA SAN JUAN DE DIOS,61,no_match,012
HACIENDA DE CHIAUTLA,EX HACIENDA SAN JUAN DE DIOS,70,candidato,012
HACIENDA ACAMBAY,EX HACIENDA SAN JUAN DE DIOS,66,no_match,012
CALLE ALBORADA,MIRADOR DEL VALLE,58,no_match,012
CERRADA DE LOS PINOS,LOMAS ALTAS DE PADIERNA SUR,59,no_match,012
TELCHAC,TECORRAL,53,no_match,012
HOPELCHEN,EL ZACATON,42,no_match,012
CALLE 9,TLALMILLE,50,no_match,012
ESPITA,TEZONTITLA,50,no_match,012
EQUIPAMIENTO PERIFERICO PICACHO AJUSCO CANAL 13,HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS),48,no_match,012
CALLE TEKAX,VALLE VERDE,54,no_match,012
BECAL,TECORRAL,61,no_match,012
AVENIDA LA TEJA,EL ARENAL,58,no_match,012
CALLE TEZOQUIPA,TEZONTITLA,48,no_match,012
9,HEROES DE 1910,13,no_match,012
CALLE ANDADOR 5,MIRADOR DEL VALLE,62,no_match,012
CIRCUITO JESUS LECUONA,LOMAS DE CUILOTEPEC,48,no_match,012
AGUSTIN VILLASENOR,PEDREGAL DE LAS AGUILAS,48,no_match,012
MIGUEL LERDO DE TEJADA,MIGUEL HIDALGO,60,no_match,012
AYUNTAMIENTO,NUEVO RENACIMIENTO DE AXALCO,50,no_match,012
ALJIBE,TLALMILLE,53,no_match,012
TEXTITLAN,TEZONTITLA,73,candidato,012
LIORNA,SOLIDARIDAD,47,no_match,012
VEREDA,VERANO,66,no_match,012
DE PINO SUAREZ,TORRES DE PADIERNA,56,no_match,012
LUIS ECHEVERRIA ALVAREZ,CALVARIO CAMISETAS,48,no_match,012
ALFREDO DE LA HUERTA,JARDINES DE SAN JUAN,55,no_match,012
ADOLFO DE LA HUERTA,DOLORES TLALI,56,no_match,012
TLALAYOTE,TLALMILLE,55,no_match,012
CERRADA DE LA HUERTA,CANTERA PUENTE DE PIEDRA,59,no_match,012
EL MAYORAZGO,LA MAGUEYERA,58,no_match,012
CAMPANARIO,GRANJAS COAPA,52,no_match,012
CAMINO VIEJO A SAN PEDRO MARTIR,SAN PEDRO MARTIR (PBLO),82,candidato,012
PRIVADA CUAUHTEMOC,ATOCPA,50,no_match,012
MATAMOROS,LOS PASTORES,47,no_match,012
CERRADA LEONA VICARIO,VILLA LAZARO CARDENAS,52,no_match,012
CALLE SAN JUAN DE DIOS,EX HACIENDA SAN JUAN DE DIOS,84,candidato,012
BOSQUES DE TETLAMEYA,BOSQUES DE TEPEXIMILPA,71,candidato,012
HDA. DE LA HUERTA,LA MAGUEYERA,55,no_match,012
SEGUNDA CERRADA PALOMARES,LOMAS DEL PEDREGAL,51,no_match,012
TERCERA CERRADA PALOMARES,LOMAS DEL PEDREGAL,55,no_match,012
AVENIDA SAUZALES,SAUZALES CEBADALES (U HAB),66,no_match,012
EL CANTARO,EL ZACATON,70,candidato,012
XANATH,XAXALCO,46,no_match,012
TEPEITE,TEPETONGO,62,no_match,012
TEPEPATLE,VALLE DE TEPEPAN,64,no_match,012
TEPEYAUTLE,VALLE DE TEPEPAN,53,no_match,012
HUEHUETAN,PUEBLO QUIETO,45,no_match,012
AVENIDA SAN BUENAVENTURA,CLUB DE GOLF MEXICO-SAN BUENAVENTURA,66,no_match,012
CANAL DE MIRAMONTES,CANTERA PUENTE DE PIEDRA,65,no_match,012
EL FORTIN,EL ARENAL,55,no_match,012
PEQUENA TEPEXIMILPA,SN JUAN TEPEXIMILPA,73,candidato,012
CAMINO A SAN PEDRO,EJIDOS DE SAN PEDRO MARTIR I (NORTE),66,no_match,012
CULHUACAN CTM VII,CUILOTEPEC II,46,no_match,012
CANTERA FUENTE DE PIEDRAS,CANTERA PUENTE DE PIEDRA,69,no_match,012
GARDENIASAN PEDRO MARTIR,SAN PEDRO MARTIR (PBLO),68,no_match,012
EL LINDERO,EL DIVISADERO,69,no_match,012
CERRADA BELLOTA,LOMAS DEL PEDREGAL,54,no_match,012
LOS HORNOS,LOS  ENCINOS,66,no_match,012
CALLE GALEANA,CUCHILLA DE PADIERNA,54,no_match,012
PIRUL,LA PRIMAVERA,35,no_match,012
IRRITILLAS,SAN NICOLAS II,50,no_match,012
ADOLFO LOPEZ MATEOS,LOMAS HIDALGO,56,no_match,012
FERROCARRIL DE CUERNAVACA,ROCA DE CRISTAL,55,no_match,012
TEQUIMILA,TEZONTITLA,52,no_match,012
TLAPEXCO,XAXALCO,53,no_match,012
CALLE GRANJAS,GRANJAS COAPA,76,candidato,012
PROLONGACION 5 DE MAYO,PLAN DE AYALA,57,no_match,012
TECALTITLA,TEZONTITLA,70,candidato,012
CALLE ARBOLEDAS,ARBOLEDAS DEL SUR,75,candidato,012
PROLONGACION JOSE MARIA MORELOS,JARDINES EN LA MONTANA,49,no_match,012
PEDRO MORENO,EJIDOS DE SAN PEDRO MARTIR I (NORTE),58,no_match,012
1A. CERRADA DE CAPULINES,JARDINES DE SAN JUAN,50,no_match,012
AVENIDA TLALOC,ARENAL GUADALUPE TLALPAN,52,no_match,012
CAMINO A LA MAGDALENA,LA MAGDALENA PETLACALCO (PBLO),72,candidato,012
DURAZNO,VERANO,61,no_match,012
ESPACIO ECOLOGICO CUICUILCO,SAN LORENZO HUIPULCO,55,no_match,012
LOS CIPRESES (PERTENECE ADM. A DEL. TLALPAN),ARENAL GUADALUPE TLALPAN,50,no_match,012
CALLE FERROCARRIL A CUERNAVACA,NUEVA ORIENTAL COAPA-EX HACIENDA COAPA,50,no_match,012
HACIENDA LA AMAZCALA,EX HACIENDA SAN JUAN DE DIOS,57,no_match,012
FRANCISCO JAVIER MINA,JARDINES DEL AJUSCO,50,no_match,012
CALLE VISTA HERMOSA,VISTAS DEL PEDREGAL,57,no_match,012
VEREDA TUXTEPEX,LOMAS DE CUILOTEPEC,47,no_match,012
MEXICO-CUERNAVACA,COAPA-VILLA CUEMANCO,43,no_match,012
DE LOS PINOS,LOS  ENCINOS,78,candidato,012
AVENIDA MEXICO AJUSCO,JARDINES DEL AJUSCO,50,no_match,012
HACIENDA EL MOLINO DE FLORES,EX HACIENDA SAN JUAN DE DIOS,57,no_match,012
CIPRES,FRESNO,50,no_match,012
1A. CERRADA MAGNOLIA,COAPA 2A SECCION-RAMOS MILLAN,44,no_match,012
TLACOYULCO,TLALCOLIGIA,57,no_match,012
PAPALOAPAN,PLAN DE AYALA,60,no_match,012
CALZADA DE GUADALUPE,ARENAL GUADALUPE TLALPAN,63,no_match,012
